Title,Rating,Price,Price_Anterior,Votante,Demanda
"Laptop HP Stream HD de 14 pulgadas, Intel Celeron N4020 (hasta 2.8 GHz), 8 GB de RAM, 128 GB de espacio (64 GB eMMC+64 GB de tarjeta), 1 año Office 365, WiFi, HDMI, USB-C, cámara web, Bluetooth, Windows 11S, azul + JVQ MP",4.3,US$319.00,,(29),Solo queda(n) 1 en stock (hay más unidades en camino).
"Acer Aspire 5 A515-55-378V, pantalla Full HD de 15,6"", procesador Intel Core i3-1005G1 de 10ª generación (hasta 3,4 GHz), 4 GB DDR4, 128 GB NVMe SSD, WiFi 6, cámara web HD, teclado retroiluminado, Windows 10 en modo S",4.5,US$319.99,,(347),Solo queda(n) 6 en stock (hay más unidades en camino).
Dell Laptop Precision 5000 5540 (2019) | FHD de 15.6 pulgadas | Core i7 - SSD de 1 TB - 32 GB RAM - Quadro T2000 | 6 núcleos a 4.6 GHz Win 10 Pro (renovado),5.0,US$995.00,,(1),Solo queda(n) 15 en stock (hay más unidades en camino).
"Lenovo 2023 IdeaPad 3 14"" FHD Anti-Glare portátil, Intel Core i7-1165G7 (Beat i7-1160G7, hasta 2.8GHz), 4 núcleos, lector de huellas dactilares, HDMI, 8GB RAM, 512GB PCIe SSD, Windows 11, EAT Cloth",5.0,US$512.00,,(2),Solo queda(n) 10 en stock (hay más unidades en camino).
"ASUS ZenBook Flip 13 OLED Ultra Slim Convertible Laptop con pantalla táctil de 13.3 pulgadas, Intel Evo Platform Core i5-1135G7, 8 GB de RAM, SSD de 512 GB, Windows 11 Home, cancelación de ruido AI, gris pino, UX363EA-DH52T",4.5,US$949.00,,(14),Solo queda(n) 2 en stock (hay más unidades en camino).
"Laptop HP 17.3 HD+ 2022 para estrudentes y negocios, AMD Athlon Gold 3150U (hasta 3.3 GHz), 16 GB de RAM, 1 TB NVMe SSD, cámara web, WiFi 5, HDMI, tipo A y C, Win 10 Home, accesorios Ghost Manta",4.8,,,(8),
"Lenovo ThinkPad L15 Gen 3 21C7000XUS - Cuaderno de pantalla táctil de 15.6"" Full HD - 1920 x 1080 - AMD Ryzen 5 PRO 5675U Hexa-core (6 núcleos) 2.30 GHz - 16 GB RAM total - SSD de 512 GB - Negro Thunder - AMD Ch",No hay opiniones,"US$1,079.00",,,Solo queda(n) 3 en stock (hay más unidades en camino).
"Monitech Mini portátil de 10.1 pulgadas, 2 GB de RAM y 32 GB SSD Netbook, pequeño portátil con USB 3.0, pantalla IPS Full HD, computadora portátil rosa, portátil ligero de doble núcleo, computadora portátil ultrafina con Windows 10",3.7,US$199.00,,(6),
"Dell Latitude E7270 (renovado), Negro",3.9,US$328.50,,(105),Solo queda(n) 1 en stock (hay más unidades en camino).
"HP Laptop de 15 portátil 2022, pantalla Full HD de 15.6 pulgadas, procesador Intel Celeron N4020, memoria DDR4 de 16 GB, SSD de 1 TB, lista para reuniones en línea, cámara web, tipo C, RJ-45, HDMI, Windows 10 Home, negro",4.1,US$478.00,,(146),Solo queda(n) 6 en stock (hay más unidades en camino).
"HP [Windows 11 Pro] 15 15.6"" Full HD Business Laptop, AMD 6-Core Ryzen 5 5500U (Beat i7-1160G7), 12GB RAM 256GB PCIe SSD, carga rápida, Wi-Fi 5, Bluetooth 4.2, HDMI, 9.5 horas de duración de la batería, con batería",4.3,US$539.00,US$609.00US$609.00,(50),Solo queda(n) 1 en stock (hay más unidades en camino).
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Red",4.6,US$209.99,US$269.99US$269.99,(6),
"Lenovo IdeaPad 1i Laptop con pantalla HD de 14 pulgadas, procesador Intel Pentium Silver N5030 (4 núcleos, hasta 3.1 GHz), 4 GB de RAM, 256 GB de almacenamiento (128 GB eMMC + 128 GB tarjeta MSD), batería de 10 horas, Win 11 S, 1 año Microsoft 365",4.0,US$219.00,,(29),
"HP Laptop HD de 14 pulgadas, Intel Celeron N4020 hasta 2.8 GHz, DDR4 de 4 GB, almacenamiento eMMC de 64 GB, WiFi 5, cámara web, HDMI, Windows 10 S/accesorios legendarios (compatible con Google Classroom o Zoom) (blanco)",4.5,US$299.99,,"(2,587)",
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Gold",3.9,US$209.99,US$269.99US$269.99,(6),
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Blue",4.8,US$209.99,US$269.99US$269.99,(13),
"2022 Lenovo ThinkPad E15 Gen 3 portátiles para empresas y profesionales, computadora FHD de 15.6 pulgadas, AMD Ryzen 7 5700U, 16 GB de RAM, 1 TB SSD, cámara web, Bluetooth, Windows 10 Pro, cable HDMI LIONEYE",4.6,US$879.99,,(3),Solo queda(n) 3 en stock (hay más unidades en camino).
"HP Envy x360 - Computadora portátil convertible con pantalla táctil FHD de 15.6 pulgadas, 6 núcleos AMD Ryzen 5 5625U (hasta 4.3 GHz), 16 GB de RAM, 1 TB PCIe SSD, teclado retroiluminado, Wi-Fi, Bluetooth, Windows 11 Home, con batería",4.3,US$719.00,US$779.99US$779.99,(10),Solo queda(n) 6 en stock (hay más unidades en camino).
"Laptop Lenovo ThinkPad E15 Gen 2 2022 con última generación, FHD de 15.6 pulgadas (1920 x 1080) IPS, Intel Core i5-1135G7 de 16 GB de RAM, SSD PCIe de 512 GB, cámara web, lector de huellas dactilares, Thunderbolt 4, Windows 10 Pro",Solo queda(n) 18 en stock (hay más unidades en camino).,US$849.00,,,Solo queda(n) 18 en stock (hay más unidades en camino).
"Dell Latitude 7000 7320 desmontable 13 2 en 1 (2021) | 13"" FHD+ Touch | Core i7 - 1TB SSD - 16GB RAM | 4 núcleos @ 4.6 GHz - CPU de 11ª generación (renovado)",5.0,"US$1,199.99",,(6),Solo queda(n) 4 en stock (hay más unidades en camino).
"ASUS 2020 VivoBook 15 15.6 pulgadas FHD 1080P Laptop (AMD Ryzen 3 3200U hasta 3.5GHz, 8GB DDR4 RAM, 256GB SSD, AMD Radeon Vega 3, teclado retroiluminado, lector FP, WiFi, Bluetooth, HDMI, Windows 10) (gris)",4.4,,,(355),
"Asus Laptop Zenbook 2022 FHD de 14 pulgadas, AMD 5ª generación Ryzen 5-5500U, 8 GB de RAM, SSD PCIe de 256 GB, teclado retroiluminado, NVIDIA GeForce MX450, cámara web HD, Windows 11 Home, gris claro, tarjeta USB de campana de nieve de 32 GB",4.5,US$579.00,,(16),Solo queda(n) 3 en stock (hay más unidades en camino).
"Lenovo Yoga 370 13.3"" FHD, Core i7-7600U 2,8 GHz, 16 GB de RAM, 512 GB M.2-SATA, Windows 10 Pro 64 bits, CAM, Touch, (renovado)",,,,,
"HP Envy x360 2-in-1 Laptop, 15.6"" Full HD Touchscreen, 10th Gen Intel Core i7 Processor, 12GB Memory, 512GB PCIe NVMe SSD, Wi-Fi, HDMI, Backlit Keyboard, Windows 10 Home, Silver (i7-1065G7 Processor)",4.3,US$975.99,,(277),Solo queda(n) 4 en stock (hay más unidades en camino).
"HP Envy FHD IPS - Portátil con pantalla táctil de 11ª generación Intel Core i7-1165G7 de 12 GB de memoria 512 GB SSD + 32 GB Intel Optane Iris Xe teclado retroiluminado con gráficos lector de huellas dactilares, color plateado natural, 17-30.99 pulgadas",4.3,,,(32),
"Dell Portátil Latitude 7480 - CPU Intel Core i5-7200U a 2,50 GHz, 16 GB de RAM, SSD de 256 GB, pantalla de 14 pulgadas, cámara web, Windows 10 Pro (renovado)",Solo queda(n) 3 en stock (hay más unidades en camino).,US$349.99,,,Solo queda(n) 3 en stock (hay más unidades en camino).
"Lenovo Thinkpad T440 Ultrabook, pantalla de 14 pulgadas, Intel Core 4th Gen i5-4300U 1.9GHz, 8 GB de RAM, 500 GB, USB 3.0, WiFi, Windows 10 Professional (renovado)",4.1,US$158.99,,(302),
"ASUS Chromebook Flip CM3, pantalla táctil HD NanoEdge de 12 pulgadas, MediaTek 8183, Arm Mali-G72 MP3 GPU, 64 GB de almacenamiento, 4 GB de RAM, Wi-Fi 5, Chrome OS, aluminio, gris mineral, CM3200FVA (renovado)",4.7,US$179.95,,(5),Solo queda(n) 1 en stock (hay más unidades en camino).
"ALLDOCUBE GT Book Windows 11 Laptop de 14 pulgadas, Intel JasperLake N5100 de 11ª generación, Quad Core, 12 GB RAM 256 GB SSD, pantalla IPS FHD de 14 pulgadas, WiFi 6, Bluetooth 5.1, tipo C, portátil con teclado retroiluminado",4.3,US$379.90,,(132),Solo queda(n) 13 en stock (hay más unidades en camino).
"Bmax Laptop X14 Pro de 14.1 pulgadas AMD Ryzen 5 3450U (hasta 3.5 GHz) 8 GB DDR4 512 GB SSD Gaming Laptop 1920 x 1080 FHD Computadoras tradicionales delgadas expandibles de 1 TB SSD, HDMI, BT, USB3.0, 2.4G/5G WiFi",3.8,US$419.99,US$499.99US$499.99,(37),
"HP [Windows 11 Pro] 15 15.6"" Full HD Business Laptop, AMD 6-Core Ryzen 5 5500U (Beat i7-1160G7), 12GB RAM 256GB PCIe SSD, carga rápida, Wi-Fi 5, Bluetooth 4.2, HDMI, 9.5 horas de duración de la batería, con batería",4.3,US$539.00,US$609.00US$609.00,(50),Solo queda(n) 1 en stock (hay más unidades en camino).
"HP - Portátil ENVY x360 2 en 1 con pantalla táctil de 15.6 pulgadas, pantalla IPS FHD, Intel Core i5-1135G7 (> i7-1065G7), gráficos Iris Xe, Thunderbolt 4, Wi-Fi 6, carga rápida, huellas dactilares (32 GB RAM, 1 TB PCIe SSD) plateado",5.0,US$759.99,,(1),Solo queda(n) 6 en stock (hay más unidades en camino).
"Broage Computadora portátil con pantalla IPS FHD de 15.6 pulgadas, 1920x1080, Intel Quad-Core i7-8550U hasta 4.0GHZ, 8GB RAM, 1TB SSD, cámara web, USB 3.0, Bluetooth, WiFi 5G, teclado retroiluminado, plata, Windows 10 Home",3.4,US$429.00,,(116),
"Dell Latitude 5000 5530 - Cuaderno de 15.6 pulgadas, Full HD, 1920 x 1080, Intel Core i5 de 12ª generación i5-1240P Dodeca-core (12 núcleos) 1.70 GHz - 16 GB RAM total, SSD de 256 GB, color gris",Sólo hay 6 disponible(s).,"US$1,337.62",,,Sólo hay 6 disponible(s).
"HP Laptop Premium (último modelo 2021), pantalla táctil HD de 14 pulgadas, procesador AMD Athlon, 8 GB de RAM, 192 GB SSD, larga duración de la batería, conferencias en línea, plata natural, Win 10 con 1 año de Microsoft 365 (renovado)",3.7,US$319.00,US$399.00US$399.00,(8),
"HP ProBook 450 G8, computadora portátil Full HD de 15.6 pulgadas, Intel Core i5-1135G7, 16 GB RAM 512 GB SSD, teclado retroiluminado, cámara web, HDMI, WiFi, Bluetooth, Windows 11 Pro, Wolf Pro Security Edition, plata",5.0,US$899.00,,(1),Solo queda(n) 3 en stock (hay más unidades en camino).
Lenovo ThinkPad X280 12.5 LCD Ultrabook - Intel Core i5 (8ª generación) i5-8250U Quad-core (4 núcleos) 1.60 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro de 64 bits (inglés) - Título renovado,4.1,US$279.00,US$825.99US$825.99,(10),Solo queda(n) 1 en stock (hay más unidades en camino).
"MSI Pulse GL76 17.3 pulgadas FHD 144Hz - Laptop para juegos Intel Core i7-12700H RTX 3060 16GB 512GB NVMe SSD, tipo C USB 3.2 Gen 1, teclado RGB para juegos, Cooler Boost 5, Win11 Home: Negro 12UEK-052",5.0,"US$1,449.00","US$1,649.00US$1,649.00",(3),Solo queda(n) 2 en stock (hay más unidades en camino).
Acer Chromebook 314 | Procesador MediaTek MT8183C Octa-Core | Pantalla HD de 14 pulgadas | Gráficos MP3 Mali-G72 | 4 GB LPDDR4X | 32 GB eMMC | Wi-Fi 5 | Chrome OS | CB314-2H-K3YM,3.2,US$279.99,,(3),
"HP EliteBook 840-G4 14in Notebook, Intel Core i7-7600U 2.8GHz Dual-Core, 512GB SSD, 16GB DDR4, 802.11ac, Bluetooth, Win10Pro (Renovado)",4.7,US$314.99,,(4),Solo queda(n) 4 en stock (hay más unidades en camino).
"HP Laptop FHD de 17.3 pulgadas, Intel Core i5-1235U (hasta 4.4 GHz, 10 núcleos), gráficos Intel Iris Xe, 16 GB de RAM, SSD PCIe de 512 GB, Bluetooth, Windows 11 Home, plata + accesorios 3 en 1",4.3,US$679.99,,(3),Solo queda(n) 14 en stock (hay más unidades en camino).
"2022 HP - Portátil con pantalla táctil HD de 14 pulgadas, procesador AMD Ryzen 3 3250U, 8 GB DDR4 RAM, SSD de 128 GB, HDMI, cámara web, WiFi, Bluetooth, Windows 11 S, plata, con soporte IFT de 2 semanas",3.7,US$395.00,,(4),
"ASUS Laptop L510 Ultra Thin Laptop, pantalla FHD de 15.6 pulgadas, procesador Intel Celeron N4020, 4 GB de RAM, 64 GB de almacenamiento, Windows 11 Home en modo S, 1 año Microsoft 365, Star Black, L510MA-DS02",3.9,US$282.98,,(8),Solo queda(n) 20 en stock (hay más unidades en camino).
"BROAGE Computadora portátil FHD de 15.6 pulgadas, Intel Quad-Core i5-8250U hasta 3.4 GHz, 8 GB de RAM, SSD de 512 GB, WiFi 5G, Ethernet RJ45, HDMI, USB 3.0, HDMI, cámara web, teclado retroiluminado, plata, Windows 10 Home, trabajo remoto",3.5,US$349.00,,(89),
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Red",4.6,US$209.99,US$269.99US$269.99,(6),
"Lenovo IdeaPad 1i Laptop con pantalla HD de 14 pulgadas, procesador Intel Pentium Silver N5030 (4 núcleos, hasta 3.1 GHz), 4 GB de RAM, 256 GB de almacenamiento (128 GB eMMC + 128 GB tarjeta MSD), batería de 10 horas, Win 11 S, 1 año Microsoft 365",4.0,US$219.00,,(29),
"HP Laptop HD de 14 pulgadas, Intel Celeron N4020 hasta 2.8 GHz, DDR4 de 4 GB, almacenamiento eMMC de 64 GB, WiFi 5, cámara web, HDMI, Windows 10 S/accesorios legendarios (compatible con Google Classroom o Zoom) (blanco)",4.5,US$299.99,,"(2,587)",
"ALLDOCUBE GT Book Windows 11 Laptop de 14 pulgadas, Intel JasperLake N5100 de 11ª generación, Quad Core, 12 GB RAM 256 GB SSD, pantalla IPS FHD de 14 pulgadas, WiFi 6, Bluetooth 5.1, tipo C, portátil con teclado retroiluminado",4.3,US$379.90,,(132),Solo queda(n) 13 en stock (hay más unidades en camino).
"Bmax Laptop X14 Pro de 14.1 pulgadas AMD Ryzen 5 3450U (hasta 3.5 GHz) 8 GB DDR4 512 GB SSD Gaming Laptop 1920 x 1080 FHD Computadoras tradicionales delgadas expandibles de 1 TB SSD, HDMI, BT, USB3.0, 2.4G/5G WiFi",3.8,US$419.99,US$499.99US$499.99,(37),
"ASUS Laptop HD 2022, de 14 pulgadas, procesador Intel Celeron N4020, 4 GB de RAM, 64 GB eMMC, cámara web, Intel HD Graphics 500, Bluetooth, Windows 11 Home, azul pavo real, tarjeta USB SnowBell de 32 GB",4.5,US$219.00,,(12),
"Nuevo HP Envy 13.3"" Full HD 1080p Intel Core i5-8265U 8GB DDR4 256GB M.2 SSD Windows 10",4.1,US$579.00,,(55),Solo queda(n) 1 en stock (hay más unidades en camino).
"ASUS Chromebook de 14 pulgadas, memoria de 4 GB, almacenamiento de 128 GB, Intel Celeron N4020, 1080p, unidad USB Kuulpal",5.0,US$149.99,US$169.99US$169.99,(2),Solo queda(n) 10 en stock (hay más unidades en camino).
"Lenovo ThinkPad T14 Laptop portátil, procesador Intel Core i5-1135G7, teclado retroiluminado, lector de huellas dactilares, pantalla FHD antirreflejos de 14 pulgadas, Wi-Fi 6, HDMI 2.0, Thunderbolt 4, Windows 10 Pro (40 GB de RAM | SSD de 1 TB)",Más opciones de compra,US$889.00,,,
"Lenovo ThinkPad X1 Extreme Laptop (Intel i7-9750H de 6 núcleos, 32 GB de RAM, 1 TB m.2 SATA SSD, GTX 1650, 15.6"" Full HD (1920x1080), huella digital, WiFi, Bluetooth, cámara web, 2xUSB 3.0, 1xHDMI, Win 10 Pro)",3.7,"US$1,649.00","US$1,758.00US$1,758.00",(20),Solo queda(n) 4 en stock (hay más unidades en camino).
Dell Laptop Latitude 5000 5320 (2021) | FHD de 13.3 pulgadas | Core i5 - SSD de 256 GB - 8 GB de RAM | 4 núcleos a 4.2 GHz - CPU de 11ª generación (renovada),Solo queda(n) 1 en stock (hay más unidades en camino).,US$449.78,,,Solo queda(n) 1 en stock (hay más unidades en camino).
"Lenovo ThinkPad T14 Gen 3 21CF000DUS - Cuaderno con pantalla táctil de 14"" - WUXGA - 1920 x 1200 - AMD Ryzen 7 PRO 6850U 2.70 GHz - 16 GB RAM total - 512 GB SSD - AMD Chip - Windows 11 Pro - AMD Radeon 680M -",Solo queda(n) 1 en stock (hay más unidades en camino).,"US$1,109.00",,,Solo queda(n) 1 en stock (hay más unidades en camino).
"SAMSUNG Galaxy Chromebook2 - Laptop con pantalla táctil 360 convertible, pantalla QLED de 13 FHD, Intel Core i3-10110U, Wi-Fi 6, USB tipo C, Chrome OS, batería de larga duración, cámara (8 GB de RAM | 128 GB eMMC+32 G tarjeta SD)",Solo queda(n) 8 en stock (hay más unidades en camino).,US$669.99,,,Solo queda(n) 8 en stock (hay más unidades en camino).
"ASUS VivoBook S15 S533 Laptop delgada y ligera, pantalla FHD de 15.6 pulgadas, CPU Intel Core i5-1135G7, 8GB DDR4 RAM, SSD PCIe de 512GB, Wi-Fi 6, Windows 11 Home, cancelación de ruido AI, rojo resoluto, 533EA-DH51-RD",,US$688.38,,,
"Panasonic Toughbook FZ-55, Intel Core i7-8665U @1.90GHz, 14.0"" HD Multi Touch, 16GB, 512GB SSD, WiFi, HDMI, Bluetooth, cámara web, teclado retroiluminado, 4G LTE, GPS, Dual Pass, Windows 10 Pro",4.4,"US$3,559.99",,(10),Solo queda(n) 8 en stock (hay más unidades en camino).
"HP Laptop con pantalla táctil IPS FHD de 15.6 pulgadas, procesador AMD Ryzen 7 4700U (> i7-10710U), teclado numérico, cámara web, 32 GB DDR4 RAM, 1 TB SSD, Windows 10 Home - Plata",4.2,US$749.99,,(11),Solo queda(n) 5 en stock (hay más unidades en camino).
"HP Pavilion 15.6"" FHD pantalla táctil, Intel i7-1165G7, 16GB RAM, 1TB SSD, WiFi-6, teclado retroiluminado, USB-C, HDMI, Intel Iris Xe Graphics, B&O Play Audio, teclado retroiluminado, azul niebla, Win10 Pro",4.5,,,(15),
"BROAGE Computadora portátil FHD de 15.6 pulgadas, Intel Quad-Core i5-8250U hasta 3.4 GHz, 8 GB de RAM, SSD de 512 GB, WiFi 5G, Ethernet RJ45, HDMI, USB 3.0, HDMI, cámara web, teclado retroiluminado, plata, Windows 10 Home, trabajo remoto",3.5,US$349.00,,(89),
"HP [Windows 11 Pro] 15 15.6"" Full HD Business Laptop, AMD 6-Core Ryzen 5 5500U (Beat i7-1160G7), 12GB RAM 256GB PCIe SSD, carga rápida, Wi-Fi 5, Bluetooth 4.2, HDMI, 9.5 horas de duración de la batería, con batería",4.3,US$539.00,US$609.00US$609.00,(50),Solo queda(n) 1 en stock (hay más unidades en camino).
"Bmax Y11Plus - Laptop 2 en 1, pantalla táctil, Quad Core N5100 (hasta 2.8 GHz), 8 GB LPDDR4, 256 GB SATA SSD de 11.6 pulgadas FHD (1920 x 1080), convertible de 360 grados, tipo C, Windows 10, HDMI, cuerpo totalmente metálico",3.9,US$399.99,,(387),
"Laptop insignia HP 2022, procesador Intel de doble núcleo de hasta 2.65 GHz, 15 pulgadas, 4 GB DDR4, 500 GB de almacenamiento, WiFi súper rápido, Windows 11, Dale Red (renovado)",3.0,,,(100),
"2021 más nuevo Lenovo IdeaPad 3 portátil, pantalla HD+ de 17,3 pulgadas, procesador Intel Core i5-1035G1 (Beats i7-8565U), 20 GB DDR4 RAM, 512 GB PCIe SSD, HDMI, Bluetooth, Wi-Fi, cámara web, Windows 10, azul + paño Oydisen",3.7,US$699.99,,(22),
Gateway Cuaderno ultra delgado de 15.6 FHD en gris Intel i3-1115G4 hasta 3.1 Ghz 4 GB DDR4 128 GB SSD sintonizado por THX Audio HDMI Cortana Webcam W11 (renovado),,US$219.99,US$289.99US$289.99,,
"Dell Laptop Inspiron 3593 2019 de 15.6 pulgadas, procesador Intel Core i5-1035G1 de 10ª generación, procesador DDR4 de 8 GB de RAM de 256 GB, unidad de estado sólido, HDMI, WiFi, Bluetooth, Windows 10, negro",4.6,,,(64),
"HP Chromebook 11 Laptop, MediaTek MT8183, 4 GB de RAM, 64 GB eMMC, pantalla táctil HD de 11.6 pulgadas, Chrome OS, larga duración de la batería, puerto USB-C, altavoces ajustados a medida, ligero (11a-na0100nr, 2022, gris ceniza)",2.0,US$219.13,US$269.88US$269.88,(1),
"Laptop convertible HP Envy x360 2 en 1 2 en 1, pantalla táctil FHD de 15.6 pulgadas, AMD de 8 núcleos Ryzen 7 4700U (Beat i7-10510U), 32GB RAM, SSD de 1TB, teclado retroiluminado, WiFi 6, Windows 10 Home+AllyFlex Stylus Pen",3.9,US$999.00,"US$1,179.00US$1,179.00",(20),Solo queda(n) 13 en stock (hay más unidades en camino).
"Lenovo IdeaPad 5 - Portátil FHD IPS 1080p de 15 pulgadas, pantalla táctil AMD Ryzen 5 5625U (>i7-1065G7), 16GB RAM, SSD PCIe de 512GB, cámara web FHD, lector de huellas dactilares, Wi-Fi 6, USB-C, Windows 11 Home, W/alfombrilla de mouse",Solo queda(n) 17 en stock (hay más unidades en camino).,US$659.88,,,Solo queda(n) 17 en stock (hay más unidades en camino).
"Lenovo ThinkPad P14s Gen 3 21J5001VUS - Estación de trabajo móvil con pantalla táctil de 14 pulgadas, WUXGA - 1920 x 1200 - AMD Ryzen 7 PRO 6850U Octa-core (8 núcleos) 2.70 GHz - 32 GB de RAM total, memoria integrada de 32 GB - 512 GB",Solo queda(n) 1 en stock (hay más unidades en camino).,"US$1,439.00",,,Solo queda(n) 1 en stock (hay más unidades en camino).
"---El más nuevo buque insignia Acer R13 13.3"" Convertible 2 en 1 Full HD IPS Touchscreen Chromebook – Intel Quad-Core MediaTek MT8173C 2.1GHz, 4GB RAM, 64GB SSD, WLAN, Bluetooth, Webcam, HDMI, USB 3.0, Chrome OS",4.3,US$365.00,,(474),
"ASUS VivoBook S15 S533 Laptop delgada y ligera, pantalla FHD de 15.6 pulgadas, CPU Intel Core i5-1135G7, 8GB DDR4 RAM, SSD PCIe de 512GB, Wi-Fi 6, Windows 11 Home, cancelación de ruido AI, negro indie, S533EA-DH51",4.5,US$706.98,,(2),Solo queda(n) 3 en stock (hay más unidades en camino).
"Lenovo ThinkPad X1 Nano Gen1 Ultrabook de 13 pulgadas, i7-1160G7, 16 GB de RAM, 512 GB de SSD",,,,,
"HP Chromebook - Pizarra Intel Celeron N3350 de 14 pulgadas, 4 GB RAM 32 GB eMMC gris - Intel Celeron N3350 de doble núcleo - Intel HD Graphics 500 - Conector USB 3.1 - Audio de B&O - Duración de la batería de 11 horas y 30 minutos",4.5,US$187.00,,(162),Solo queda(n) 5 en stock (hay más unidades en camino).
"DELL Latitude, 7185, portátil de 14"", visualización Full-HD, Intel Core i5 – 7300u 2,6 gHz Dual-Core, 8 GB DDR4, 256 GB unidad de estado sólido, 802.11 ac, Bluetooth teclado retroiluminado, Win10Pro (reacondicionado certificado)",4.0,US$208.99,,(57),Solo queda(n) 3 en stock (hay más unidades en camino).
"Tulasi Computadora portátil, portátil 2023, portátil con Windows 11, 12 GB de RAM, 256 GB NVMe SSD Intel 4 núcleos N5095 Laptops 14 pulgadas 1080P IPS Display WiFi 5, Bluetooth, USB tipo C, cámara web",4.1,US$319.00,,(24),
"ALLDOCUBE Computadoras portátiles con Windows 11 GT Book 13, Intel Celeron N5100, Quad Core, laptop 12GB Ram 256GB SSD, pantalla 3K de 13.5"" 3000x2000, WiFi 2.4G+5G, Bluetooth, tipo C, HDMI, Full Metal, gris",4.5,US$329.00,US$359.99US$359.99,(27),
"HP Laptop HD de 14 pulgadas, Intel Celeron N4020 hasta 2.8 GHz, DDR4 de 4 GB, almacenamiento eMMC de 64 GB, WiFi 5, cámara web, HDMI, Windows 10 S/accesorios legendarios (compatible con Google Classroom o Zoom) (blanco)",4.5,US$299.99,,"(2,587)",
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Gold",3.9,US$209.99,US$269.99US$269.99,(6),
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Blue",4.8,US$209.99,US$269.99US$269.99,(13),
"2021 Gateway 15.6 pulgadas FHD Ultra Slim, Intel Pentium Silver Quad Core, 4 GB de RAM, 128 GB de almacenamiento, sintonizado por THX Audio, cámara web de 1.0 MP, HDMI, Windows 10 S, Microsoft 365 Personal 1 año, negro",3.5,US$249.99,,(20),Solo queda(n) 7 en stock (hay más unidades en camino).
"Lenovo ThinkPad X1 Carbon Gen 10 - Portátil empresarial, WUXGA IPS de 14 pulgadas, procesador Intel Core i7-1260P, Windows 11 Pro, 16 GB de RAM, SSD de 1 TB, teclado retroiluminado, lector de huellas dactilares, WiFi, batería larga, TDU",4.0,"US$1,849.50",,(1),Solo queda(n) 1 en stock (hay más unidades en camino).
"LG Gram 17Z95P Laptop de 17 pulgadas, ultraligera, IPS, (2560 x 1600), Intel Evo 11ª generación CORE i7, 16GB RAM, SSD de 2TB, Windows 11 Home, batería de 80Wh, Alexa integrada, 2X USB-C, HDMI, USB-A - Negro",4.4,"US$1,375.00","US$1,569.94US$1,569.94",(48),Solo queda(n) 16 en stock (hay más unidades en camino).
"HP Cuaderno 14-cf1010ds, Intel Pentium Gold 5405U, 4 GB DDR4 RAM, 64 GB eMMC, pantalla táctil HD diagonal de 14 pulgadas, Windows 10 Home en modo S (renovado)",4.0,US$169.99,US$179.99US$179.99,(1),Solo queda(n) 9 en stock (hay más unidades en camino).
"Dell Latitude 3000 3420 - Cuaderno de 14 pulgadas - Full HD - 1920 x 1080 - Intel Core i5 de 11ª generación i5-1135G7 Quad-core (4 núcleos) 2.40 GHz - 8 GB de RAM - SSD de 256 GB, color negro",3.1,US$594.98,,(3),Solo queda(n) 4 en stock (hay más unidades en camino).
"HP EliteBook 840 G6 14"" Notebook - 1920 x 1080 - Core i7 i7-8665U - 16 GB RAM - 512 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics 620 - Tecnología de conmutación en plano (IPS) - Teclado inglés (renovado)",Precio anterior:,US$569.00,US$599.00US$599.00,,
"HP Envy - Laptop 17, pantalla táctil FHD de 17.3 pulgadas, Intel Core i7-1255U, 32 GB RAM 1 TB SSD, Wi-Fi, cámara web, teclado retroiluminado, lector de huellas dactilares, Windows 11 Home, color plateado",5.0,"US$1,170.90",,(2),Solo queda(n) 13 en stock (hay más unidades en camino).
"Lenovo ThinkPad T450 14"" Laptop, Core i5-5300U 2.3GHz, 8GB Ram, 256GB SSD, Windows 10 Pro 64bit, Webcam (Certified Refurbished)",4.3,US$194.99,,(9),Solo queda(n) 2 en stock (hay más unidades en camino).
"BOCCONI Laptop Leadbook Pro de 14.1 pulgadas Windows 10 Celeron Processor N5000 Quad Core Notebook con 8 GB de RAM, 256 GB de SSD, pantalla IPS de 1920 x 1080 píxeles, AC WiFi, BT4.2, 3.0 USB-C, huella dactilar",3.4,,,(45),
